INFO  2015-04-07 11:52:13,724 193877ms TicketController       Pay                - Keuze tussen Ideal of Paypal
INFO  2015-04-07 11:52:13,724 193877ms TicketController       Pay                - Geeft Pay view met model terug
INFO  2015-04-07 11:52:26,974 207127ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:52:26,994 207147ms TicketController       Order              - Maak Payment Strategy aan
INFO  2015-04-07 11:52:26,994 207147ms TicketController       Order              - Sessie voor TicketOrderModel aanmaken
INFO  2015-04-07 11:52:26,994 207147ms TicketController       Order              - Maak nieuwe Order aan
INFO  2015-04-07 11:52:27,004 207157ms TicketController       Order              - Indien gekozen voor Earlybird kaarten toevoegen aan Order
INFO  2015-04-07 11:52:27,014 207167ms TicketController       Order              - Indien gekozen voor Normaal kaarten toevoegen aan Order
INFO  2015-04-07 11:52:27,014 207167ms TicketController       Order              - Indien gekozen voor VIP kaarten toevoegen aan Order
INFO  2015-04-07 11:52:27,014 207167ms TicketController       Order              - Order toevoegen aan users
INFO  2015-04-07 11:52:27,034 207187ms TicketController       Order              - Order opslaan
INFO  2015-04-07 11:52:27,124 207277ms TicketController       Order              - E-mail sturen met de kaarten naar user
INFO  2015-04-07 11:52:27,124 207277ms TicketController       Order              - View teruggeven
INFO  2015-04-07 11:52:52,974 233127ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:52:52,974 233127ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-07 11:52:52,974 233127ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-07 11:52:53,024 233177ms HomeController         Index              - FestivalListModel maken en weergeven in view
INFO  2015-04-07 11:52:58,904 239057ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:52:58,904 239057ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-07 11:52:58,904 239057ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-07 11:52:58,924 239077ms HomeController         Index              - FestivalListModel maken en weergeven in view
INFO  2015-04-07 11:53:02,746 242899ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:53:02,746 242899ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-07 11:53:02,746 242899ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-07 11:53:02,756 242909ms HomeController         Index              - FestivalListModel maken en weergeven in view
INFO  2015-04-07 11:53:08,406 248559ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
